,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
2022-01-03 18:30:00+01:00,4734.0,11574.0,5812.0,4423.0,281.0,25.0,2129.0,157.0,1372.0,95.0,4048.0,353.0,140.0,2.0,0.0,785.0,5450.0,32409.0,0.0
2022-01-03 18:45:00+01:00,4724.0,11654.0,5730.0,4405.0,281.0,25.0,1894.0,159.0,1370.0,102.0,4053.0,343.0,135.0,2.0,0.0,787.0,5440.0,32148.0,0.0
2022-01-03 19:00:00+01:00,4710.0,11821.0,5631.0,4364.0,282.0,25.0,2254.0,154.0,1369.0,139.0,4054.0,333.0,130.0,2.0,0.0,786.0,5453.0,31854.0,0.0
2022-01-03 19:15:00+01:00,4694.0,11774.0,5651.0,4320.0,283.0,25.0,2011.0,85.0,1372.0,101.0,4054.0,340.0,130.0,2.0,0.0,775.0,5446.0,31183.0,0.0
2022-01-03 19:30:00+01:00,4697.0,11819.0,5623.0,4267.0,283.0,25.0,1701.0,84.0,1372.0,163.0,4056.0,341.0,130.0,2.0,0.0,775.0,5462.0,30464.0,0.0
2022-01-03 19:45:00+01:00,4688.0,11921.0,5538.0,4169.0,283.0,25.0,1173.0,221.0,1370.0,46.0,4053.0,345.0,132.0,2.0,0.0,785.0,5460.0,30037.0,0.0
2022-01-03 20:00:00+01:00,4655.0,12092.0,5358.0,4425.0,283.0,25.0,2294.0,313.0,1372.0,166.0,4054.0,346.0,133.0,2.0,0.0,773.0,5267.0,29660.0,0.0
2022-01-03 20:15:00+01:00,4625.0,12047.0,5388.0,4407.0,283.0,25.0,1441.0,323.0,1369.0,76.0,4053.0,346.0,133.0,2.0,0.0,785.0,5134.0,29100.0,0.0
2022-01-03 20:30:00+01:00,4612.0,12130.0,5367.0,4440.0,283.0,25.0,853.0,409.0,1370.0,105.0,4056.0,346.0,133.0,2.0,0.0,766.0,5104.0,28650.0,0.0
2022-01-03 20:45:00+01:00,4611.0,11978.0,5301.0,4390.0,283.0,25.0,872.0,467.0,1369.0,68.0,4057.0,346.0,133.0,2.0,0.0,764.0,5124.0,28143.0,0.0
2022-01-03 21:00:00+01:00,4526.0,11861.0,5365.0,4505.0,283.0,25.0,1328.0,1560.0,1366.0,164.0,4058.0,360.0,133.0,2.0,0.0,763.0,5131.0,28011.0,0.0
2022-01-03 21:15:00+01:00,4498.0,11905.0,5390.0,4491.0,283.0,25.0,767.0,1656.0,1360.0,125.0,4056.0,362.0,135.0,2.0,0.0,761.0,5069.0,27516.0,0.0
2022-01-03 21:30:00+01:00,4488.0,11871.0,5407.0,4559.0,283.0,25.0,369.0,1681.0,1357.0,93.0,4055.0,362.0,135.0,2.0,0.0,788.0,5020.0,27117.0,0.0
2022-01-03 21:45:00+01:00,4472.0,11801.0,5383.0,4677.0,283.0,25.0,281.0,2312.0,1355.0,175.0,4055.0,362.0,135.0,2.0,0.0,788.0,5309.0,26443.0,0.0
2022-01-03 22:00:00+01:00,4451.0,11892.0,5007.0,4757.0,283.0,25.0,387.0,2099.0,1352.0,128.0,4054.0,362.0,135.0,2.0,0.0,782.0,5476.0,25332.0,0.0
2022-01-03 22:15:00+01:00,4435.0,11766.0,5012.0,4848.0,283.0,25.0,165.0,2286.0,1355.0,45.0,4065.0,363.0,135.0,2.0,0.0,793.0,5456.0,25047.0,0.0
2022-01-03 22:30:00+01:00,4436.0,11774.0,4997.0,4883.0,283.0,25.0,148.0,2547.0,1359.0,42.0,4063.0,362.0,134.0,2.0,0.0,790.0,5450.0,24750.0,0.0
2022-01-03 22:45:00+01:00,4424.0,11752.0,5001.0,4906.0,283.0,25.0,127.0,3019.0,1358.0,41.0,4065.0,362.0,134.0,2.0,0.0,794.0,5534.0,24175.0,0.0
2022-01-03 23:00:00+01:00,4398.0,11744.0,4887.0,4669.0,283.0,25.0,124.0,1646.0,1360.0,66.0,4067.0,362.0,135.0,2.0,0.0,792.0,5442.0,23742.0,0.0
2022-01-03 23:15:00+01:00,4388.0,11881.0,4850.0,4687.0,283.0,26.0,232.0,2062.0,1361.0,42.0,4066.0,362.0,135.0,2.0,0.0,790.0,5357.0,23110.0,0.0
2022-01-03 23:30:00+01:00,4379.0,11770.0,4854.0,4669.0,283.0,26.0,249.0,2159.0,1366.0,44.0,4066.0,362.0,135.0,2.0,0.0,787.0,5294.0,22759.0,0.0
2022-01-03 23:45:00+01:00,4378.0,12003.0,4548.0,4714.0,283.0,26.0,230.0,2496.0,1366.0,41.0,4065.0,363.0,135.0,2.0,0.0,787.0,5275.0,22082.0,0.0
2022-01-04 00:00:00+01:00,4365.0,12441.0,4534.0,4696.0,283.0,26.0,221.0,3038.0,1372.0,64.0,4067.0,356.0,142.0,2.0,0.0,783.0,5250.0,21614.0,0.0
2022-01-04 00:15:00+01:00,4378.0,12554.0,4522.0,4635.0,283.0,26.0,231.0,3470.0,1371.0,106.0,4064.0,359.0,143.0,2.0,0.0,787.0,5277.0,21547.0,0.0
2022-01-04 00:30:00+01:00,4385.0,12557.0,4516.0,4548.0,283.0,26.0,253.0,3999.0,1370.0,146.0,4060.0,359.0,143.0,2.0,0.0,793.0,5384.0,21261.0,0.0
2022-01-04 00:45:00+01:00,4385.0,12572.0,4461.0,4525.0,283.0,26.0,251.0,3963.0,1366.0,139.0,4058.0,357.0,142.0,2.0,0.0,787.0,5315.0,20906.0,0.0
2022-01-04 01:00:00+01:00,4386.0,12386.0,4476.0,4483.0,283.0,26.0,209.0,4438.0,1364.0,191.0,4061.0,336.0,133.0,2.0,0.0,782.0,5275.0,20523.0,0.0
2022-01-04 01:15:00+01:00,4380.0,12354.0,4430.0,4417.0,283.0,26.0,209.0,4490.0,1364.0,221.0,4065.0,333.0,131.0,2.0,0.0,779.0,5004.0,20351.0,0.0
2022-01-04 01:30:00+01:00,4388.0,12408.0,4436.0,4564.0,283.0,25.0,208.0,4421.0,1367.0,192.0,4067.0,350.0,131.0,2.0,0.0,781.0,4710.0,20086.0,0.0
2022-01-04 01:45:00+01:00,4383.0,12356.0,4432.0,4400.0,283.0,25.0,208.0,4511.0,1368.0,188.0,4066.0,350.0,131.0,2.0,0.0,785.0,4465.0,19798.0,0.0
2022-01-04 02:00:00+01:00,4373.0,11986.0,4358.0,4075.0,283.0,26.0,207.0,4449.0,1368.0,194.0,4067.0,350.0,131.0,2.0,0.0,802.0,4322.0,19491.0,0.0
2022-01-04 02:15:00+01:00,4360.0,11917.0,4362.0,3932.0,283.0,26.0,216.0,4261.0,1368.0,203.0,4067.0,351.0,131.0,2.0,0.0,789.0,3953.0,19094.0,0.0
2022-01-04 02:30:00+01:00,4372.0,11831.0,4347.0,3934.0,283.0,26.0,263.0,4134.0,1369.0,253.0,4067.0,350.0,131.0,2.0,0.0,801.0,3778.0,18553.0,0.0
2022-01-04 02:45:00+01:00,4377.0,11959.0,4365.0,3973.0,283.0,26.0,210.0,4094.0,1370.0,185.0,4066.0,350.0,131.0,2.0,0.0,803.0,3795.0,18437.0,0.0
2022-01-04 03:00:00+01:00,4379.0,12117.0,4427.0,4018.0,283.0,26.0,208.0,3870.0,1372.0,188.0,4067.0,350.0,131.0,2.0,0.0,762.0,3764.0,18075.0,0.0
2022-01-04 03:15:00+01:00,4371.0,12023.0,4486.0,4182.0,283.0,26.0,207.0,3929.0,1370.0,183.0,4066.0,350.0,131.0,2.0,0.0,759.0,3563.0,17815.0,0.0
2022-01-04 03:30:00+01:00,4367.0,11792.0,4519.0,4375.0,283.0,26.0,224.0,3846.0,1373.0,185.0,4066.0,350.0,131.0,2.0,0.0,761.0,3304.0,17616.0,0.0
2022-01-04 03:45:00+01:00,4373.0,12027.0,4566.0,4523.0,283.0,26.0,220.0,3444.0,1375.0,182.0,4068.0,350.0,131.0,2.0,0.0,759.0,3109.0,17169.0,0.0
2022-01-04 04:00:00+01:00,4384.0,12412.0,4725.0,4720.0,283.0,26.0,247.0,3495.0,1376.0,168.0,4067.0,350.0,131.0,2.0,0.0,741.0,2956.0,16615.0,0.0
2022-01-04 04:15:00+01:00,4398.0,12492.0,4847.0,4945.0,283.0,26.0,265.0,3354.0,1376.0,147.0,4066.0,350.0,131.0,2.0,0.0,750.0,2660.0,16314.0,0.0
2022-01-04 04:30:00+01:00,4398.0,12574.0,4889.0,5018.0,283.0,26.0,288.0,2958.0,1375.0,175.0,4068.0,350.0,131.0,2.0,0.0,765.0,2521.0,16116.0,0.0
2022-01-04 04:45:00+01:00,4410.0,12555.0,4918.0,5452.0,283.0,26.0,254.0,2503.0,1370.0,39.0,4066.0,350.0,131.0,2.0,0.0,767.0,2468.0,15803.0,0.0
2022-01-04 05:00:00+01:00,4424.0,12445.0,5165.0,5920.0,283.0,26.0,218.0,2758.0,1369.0,28.0,4058.0,364.0,138.0,2.0,0.0,737.0,2517.0,15639.0,0.0
2022-01-04 05:15:00+01:00,4429.0,12543.0,5326.0,6307.0,283.0,26.0,244.0,2410.0,1366.0,31.0,4062.0,376.0,143.0,2.0,0.0,742.0,2474.0,15306.0,0.0
2022-01-04 05:30:00+01:00,4429.0,12634.0,5416.0,6572.0,283.0,26.0,263.0,2198.0,1368.0,41.0,4067.0,376.0,143.0,2.0,0.0,744.0,2486.0,14920.0,0.0
2022-01-04 05:45:00+01:00,4436.0,12673.0,5685.0,6894.0,283.0,26.0,249.0,1605.0,1367.0,39.0,4065.0,387.0,148.0,2.0,0.0,746.0,2571.0,14743.0,0.0
2022-01-04 06:00:00+01:00,4482.0,12854.0,6276.0,7556.0,283.0,26.0,225.0,1375.0,1368.0,61.0,4058.0,418.0,162.0,2.0,0.0,707.0,2842.0,14528.0,0.0
2022-01-04 06:15:00+01:00,4493.0,12884.0,6882.0,8151.0,283.0,25.0,128.0,595.0,1365.0,63.0,4060.0,447.0,176.0,2.0,0.0,705.0,3014.0,14161.0,0.0
2022-01-04 06:30:00+01:00,4506.0,12914.0,7203.0,8741.0,283.0,25.0,218.0,589.0,1363.0,64.0,4063.0,456.0,180.0,2.0,0.0,704.0,3177.0,14071.0,0.0
2022-01-04 06:45:00+01:00,4527.0,12940.0,7381.0,9463.0,283.0,26.0,804.0,596.0,1370.0,62.0,4066.0,456.0,180.0,2.0,0.0,703.0,3319.0,13739.0,0.0
2022-01-04 07:00:00+01:00,4587.0,12758.0,7773.0,9982.0,284.0,26.0,1706.0,983.0,1365.0,45.0,4055.0,497.0,180.0,2.0,0.0,714.0,3352.0,13529.0,0.0
2022-01-04 07:15:00+01:00,4625.0,12820.0,7842.0,10320.0,283.0,26.0,1865.0,661.0,1368.0,108.0,4063.0,489.0,180.0,4.0,0.0,727.0,3266.0,13344.0,0.0
2022-01-04 07:30:00+01:00,4645.0,12956.0,8080.0,10470.0,283.0,26.0,2292.0,261.0,1365.0,350.0,4065.0,489.0,180.0,5.0,0.0,730.0,3261.0,13136.0,0.0
2022-01-04 07:45:00+01:00,4663.0,12982.0,8357.0,10554.0,283.0,26.0,2467.0,279.0,1371.0,517.0,4065.0,489.0,180.0,5.0,0.0,732.0,3397.0,13027.0,0.0
2022-01-04 08:00:00+01:00,4699.0,12863.0,8914.0,10499.0,283.0,26.0,3086.0,426.0,1373.0,312.0,4056.0,489.0,180.0,6.0,0.0,739.0,3290.0,12766.0,0.0
2022-01-04 08:15:00+01:00,4718.0,12963.0,9280.0,10662.0,284.0,26.0,3309.0,149.0,1373.0,217.0,4066.0,489.0,180.0,12.0,0.0,736.0,3304.0,12495.0,0.0
2022-01-04 08:30:00+01:00,4706.0,12993.0,9458.0,10860.0,286.0,25.0,3229.0,127.0,1378.0,134.0,4068.0,489.0,180.0,61.0,0.0,734.0,3313.0,12547.0,0.0
2022-01-04 08:45:00+01:00,4708.0,12983.0,9632.0,11044.0,288.0,25.0,3379.0,68.0,1378.0,91.0,4066.0,489.0,180.0,139.0,0.0,744.0,3096.0,12320.0,0.0
2022-01-04 09:00:00+01:00,4714.0,12960.0,9790.0,11117.0,295.0,25.0,3722.0,48.0,1378.0,90.0,4067.0,489.0,180.0,263.0,0.0,749.0,2895.0,12257.0,0.0
2022-01-04 09:15:00+01:00,4732.0,12954.0,9982.0,11190.0,292.0,25.0,4045.0,47.0,1381.0,112.0,4068.0,489.0,180.0,399.0,0.0,746.0,2639.0,11758.0,0.0
2022-01-04 09:30:00+01:00,4737.0,12961.0,10030.0,11262.0,297.0,25.0,4181.0,47.0,1383.0,137.0,4066.0,489.0,180.0,574.0,0.0,745.0,2761.0,11699.0,0.0
2022-01-04 09:45:00+01:00,4729.0,12953.0,10025.0,11285.0,299.0,25.0,3987.0,47.0,1388.0,176.0,4062.0,489.0,180.0,774.0,0.0,746.0,2977.0,11603.0,0.0
2022-01-04 10:00:00+01:00,4715.0,12970.0,10062.0,11379.0,298.0,25.0,4071.0,92.0,1388.0,145.0,4067.0,489.0,180.0,955.0,0.0,764.0,3415.0,11615.0,0.0
2022-01-04 10:15:00+01:00,4707.0,12966.0,10057.0,11416.0,299.0,25.0,3988.0,88.0,1389.0,109.0,4064.0,489.0,180.0,1130.0,0.0,763.0,3751.0,11563.0,0.0
2022-01-04 10:30:00+01:00,4692.0,13010.0,10069.0,11408.0,299.0,25.0,3864.0,47.0,1392.0,112.0,4064.0,489.0,180.0,1304.0,0.0,761.0,3810.0,11737.0,0.0
2022-01-04 10:45:00+01:00,4675.0,12966.0,10041.0,11486.0,301.0,24.0,4147.0,84.0,1394.0,95.0,4064.0,489.0,180.0,1476.0,0.0,757.0,3200.0,11997.0,0.0
2022-01-04 11:00:00+01:00,4666.0,12959.0,10025.0,11603.0,308.0,24.0,3970.0,79.0,1391.0,69.0,4066.0,489.0,180.0,1623.0,0.0,756.0,3159.0,12046.0,0.0
2022-01-04 11:15:00+01:00,4675.0,13002.0,10067.0,11556.0,306.0,24.0,3763.0,151.0,1387.0,66.0,4065.0,489.0,180.0,1804.0,0.0,753.0,3337.0,12058.0,0.0
2022-01-04 11:30:00+01:00,4673.0,13100.0,10066.0,11568.0,306.0,24.0,3443.0,150.0,1387.0,103.0,4064.0,489.0,180.0,2019.0,0.0,755.0,3559.0,12045.0,0.0
2022-01-04 11:45:00+01:00,4669.0,13222.0,10061.0,11661.0,308.0,24.0,3238.0,54.0,1383.0,67.0,4058.0,489.0,180.0,2169.0,0.0,755.0,3972.0,11946.0,0.0
2022-01-04 12:00:00+01:00,4626.0,13232.0,10003.0,11687.0,306.0,24.0,2856.0,93.0,1381.0,224.0,4057.0,489.0,180.0,2266.0,0.0,748.0,4276.0,11932.0,0.0
2022-01-04 12:15:00+01:00,4610.0,13229.0,9942.0,11685.0,303.0,24.0,2543.0,50.0,1381.0,165.0,4051.0,489.0,180.0,2368.0,0.0,748.0,4388.0,12040.0,0.0
2022-01-04 12:30:00+01:00,4608.0,13229.0,9912.0,11694.0,306.0,24.0,2190.0,53.0,1383.0,87.0,4052.0,489.0,180.0,2438.0,0.0,756.0,4734.0,11950.0,0.0
2022-01-04 12:45:00+01:00,4607.0,13242.0,9890.0,11708.0,308.0,23.0,1557.0,7.0,1382.0,63.0,4050.0,489.0,180.0,2586.0,0.0,751.0,4821.0,12204.0,0.0
2022-01-04 13:00:00+01:00,4590.0,13324.0,9998.0,11650.0,308.0,23.0,1191.0,7.0,1383.0,57.0,4051.0,489.0,180.0,2611.0,0.0,747.0,5077.0,12081.0,0.0
2022-01-04 13:15:00+01:00,4572.0,13318.0,9948.0,11585.0,306.0,23.0,832.0,298.0,1380.0,45.0,4051.0,489.0,180.0,2533.0,0.0,759.0,5386.0,12159.0,0.0
2022-01-04 13:30:00+01:00,4578.0,13284.0,9858.0,11530.0,304.0,23.0,401.0,524.0,1383.0,64.0,4051.0,489.0,180.0,2308.0,0.0,759.0,5500.0,12597.0,0.0
2022-01-04 13:45:00+01:00,4563.0,13174.0,9943.0,11402.0,302.0,23.0,262.0,656.0,1380.0,99.0,4047.0,489.0,180.0,2012.0,0.0,758.0,5800.0,12620.0,0.0
2022-01-04 14:00:00+01:00,4551.0,13236.0,10035.0,11113.0,297.0,23.0,381.0,409.0,1377.0,228.0,4050.0,489.0,180.0,1694.0,0.0,753.0,5857.0,12875.0,0.0
2022-01-04 14:15:00+01:00,4549.0,13321.0,10001.0,11043.0,285.0,23.0,572.0,281.0,1379.0,200.0,4047.0,489.0,180.0,1424.0,0.0,752.0,5452.0,12979.0,0.0
2022-01-04 14:30:00+01:00,4544.0,13371.0,9995.0,10957.0,278.0,23.0,742.0,275.0,1380.0,205.0,4047.0,489.0,180.0,1110.0,0.0,756.0,5300.0,13189.0,0.0
