,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import
,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,AT,BE,CH,CZ,DK_1,DK_2,FR,NO_2,NL,PL,SE_4,sum
2022-01-02 00:00:00+01:00,4376.0,3676.0,3399.0,2375.0,281.0,28.0,-2382.0,1398.0,43.0,3353.0,326.0,126.0,2.0,867.0,6934.0,19247.0,139.0,299.0,0.0,860.0,124.0,585.0,831.0,0.0,1689.0,0.0,550.0,5077.0
2022-01-02 00:15:00+01:00,4332.0,3621.0,3504.0,2260.0,281.0,28.0,-3672.0,1398.0,26.0,3350.0,326.0,126.0,2.0,864.0,6945.0,19207.0,213.0,233.0,0.0,860.0,12.0,585.0,831.0,0.0,1715.0,0.0,550.0,2758.0
2022-01-02 00:30:00+01:00,4354.0,3623.0,3529.0,2217.0,281.0,28.0,-3814.0,1392.0,31.0,3318.0,326.0,126.0,1.0,863.0,6960.0,18844.0,205.0,244.0,0.0,860.0,47.0,585.0,831.0,0.0,1762.0,0.0,550.0,2843.0
2022-01-02 00:45:00+01:00,4365.0,3672.0,3518.0,2220.0,281.0,28.0,-3551.0,1392.0,32.0,3252.0,326.0,126.0,1.0,865.0,6935.0,18351.0,210.0,301.0,0.0,860.0,47.0,585.0,831.0,0.0,1836.0,0.0,550.0,2979.0
2022-01-02 01:00:00+01:00,4334.0,3706.0,3441.0,2216.0,281.0,28.0,-3430.0,1388.0,109.0,3196.0,326.0,126.0,1.0,857.0,6894.0,18640.0,140.0,491.0,0.0,932.0,141.0,585.0,544.0,0.0,1375.0,0.0,604.0,4812.0
2022-01-02 01:15:00+01:00,4365.0,3672.0,3453.0,2217.0,281.0,28.0,-4076.0,1392.0,31.0,3189.0,326.0,126.0,1.0,856.0,6823.0,19147.0,150.0,513.0,0.0,932.0,51.0,585.0,544.0,0.0,1469.0,0.0,604.0,2768.0
2022-01-02 01:30:00+01:00,4370.0,3670.0,3442.0,2212.0,281.0,28.0,-4406.0,1393.0,30.0,3167.0,326.0,126.0,1.0,857.0,6790.0,19579.0,179.0,513.0,0.0,932.0,54.0,585.0,544.0,0.0,1358.0,0.0,604.0,2689.0
2022-01-02 01:45:00+01:00,4362.0,3617.0,3466.0,2201.0,281.0,27.0,-3713.0,1393.0,94.0,3181.0,326.0,126.0,1.0,855.0,6833.0,17828.0,200.0,517.0,0.0,932.0,88.0,581.0,544.0,0.0,1476.0,0.0,604.0,2862.0
2022-01-02 02:00:00+01:00,4358.0,3560.0,3462.0,2185.0,281.0,27.0,-3355.0,1393.0,83.0,3269.0,326.0,126.0,1.0,857.0,6867.0,17707.0,151.0,532.0,0.0,719.0,172.0,548.0,755.0,0.0,1559.0,0.0,604.0,5040.0
2022-01-02 02:15:00+01:00,4368.0,3517.0,3449.0,2192.0,281.0,27.0,-3875.0,1391.0,118.0,3262.0,326.0,126.0,1.0,856.0,6817.0,18264.0,107.0,588.0,0.0,719.0,99.0,546.0,755.0,0.0,1700.0,0.0,604.0,3040.0
2022-01-02 02:30:00+01:00,4370.0,3507.0,3431.0,2198.0,281.0,27.0,-3836.0,1392.0,128.0,3271.0,326.0,126.0,1.0,852.0,6736.0,18012.0,120.0,620.0,0.0,719.0,64.0,546.0,755.0,0.0,1631.0,0.0,604.0,2981.0
2022-01-02 02:45:00+01:00,4370.0,3498.0,3445.0,2194.0,281.0,28.0,-3957.0,1393.0,129.0,3274.0,326.0,126.0,1.0,856.0,6715.0,18009.0,134.0,649.0,0.0,719.0,53.0,436.0,755.0,0.0,1690.0,0.0,604.0,2962.0
2022-01-02 03:00:00+01:00,4362.0,3460.0,3463.0,2187.0,281.0,28.0,-3427.0,1391.0,129.0,3298.0,326.0,126.0,1.0,858.0,6303.0,18378.0,131.0,252.0,0.0,624.0,170.0,36.0,832.0,0.0,1592.0,0.0,372.0,4009.0
2022-01-02 03:15:00+01:00,4362.0,3450.0,3460.0,2194.0,281.0,27.0,-3391.0,1390.0,128.0,3294.0,326.0,126.0,1.0,848.0,6312.0,18922.0,102.0,223.0,0.0,624.0,51.0,0.0,832.0,0.0,1642.0,0.0,372.0,2018.0
2022-01-02 03:30:00+01:00,4365.0,3456.0,3445.0,2197.0,281.0,27.0,-3737.0,1390.0,114.0,3341.0,326.0,126.0,1.0,855.0,6246.0,19158.0,101.0,237.0,0.0,624.0,28.0,0.0,832.0,0.0,1729.0,0.0,372.0,2095.0
2022-01-02 03:45:00+01:00,4374.0,3464.0,3444.0,2202.0,281.0,27.0,-3716.0,1393.0,123.0,3360.0,326.0,126.0,1.0,849.0,6236.0,18970.0,123.0,274.0,0.0,624.0,51.0,0.0,832.0,0.0,1781.0,0.0,372.0,2229.0
2022-01-02 04:00:00+01:00,4368.0,3482.0,3408.0,2202.0,281.0,27.0,-3717.0,1389.0,125.0,3349.0,326.0,126.0,1.0,839.0,6087.0,17955.0,181.0,584.0,0.0,599.0,382.0,0.0,1466.0,0.0,1942.0,0.0,39.0,5193.0
2022-01-02 04:15:00+01:00,4373.0,3455.0,3401.0,2239.0,281.0,27.0,-3771.0,1389.0,131.0,3339.0,326.0,126.0,1.0,843.0,6089.0,17876.0,188.0,646.0,0.0,599.0,401.0,0.0,1466.0,0.0,1990.0,0.0,39.0,3225.0
2022-01-02 04:30:00+01:00,4380.0,3446.0,3421.0,2209.0,281.0,26.0,-3890.0,1389.0,129.0,3335.0,326.0,126.0,1.0,845.0,6049.0,18193.0,197.0,666.0,0.0,599.0,438.0,0.0,1466.0,0.0,2022.0,0.0,39.0,3323.0
2022-01-02 04:45:00+01:00,4380.0,3453.0,3423.0,2212.0,281.0,27.0,-3668.0,1387.0,131.0,3338.0,326.0,126.0,1.0,851.0,5924.0,18010.0,199.0,684.0,0.0,599.0,374.0,0.0,1466.0,0.0,2022.0,0.0,39.0,3279.0
2022-01-02 05:00:00+01:00,4379.0,3474.0,3437.0,2202.0,281.0,27.0,-3816.0,1389.0,128.0,3333.0,326.0,126.0,1.0,856.0,6212.0,18528.0,176.0,842.0,0.0,611.0,249.0,0.0,1768.0,0.0,2202.0,0.0,0.0,5848.0
2022-01-02 05:15:00+01:00,4388.0,3455.0,3450.0,2201.0,281.0,26.0,-3795.0,1389.0,130.0,3329.0,326.0,126.0,1.0,855.0,6317.0,18558.0,182.0,864.0,0.0,611.0,165.0,0.0,1768.0,0.0,2179.0,0.0,0.0,3390.0
2022-01-02 05:30:00+01:00,4385.0,3466.0,3451.0,2207.0,281.0,26.0,-3460.0,1388.0,142.0,3338.0,326.0,126.0,1.0,848.0,6484.0,17901.0,177.0,857.0,0.0,611.0,134.0,0.0,1768.0,0.0,2298.0,0.0,0.0,3466.0
2022-01-02 05:45:00+01:00,4378.0,3478.0,3449.0,2218.0,281.0,26.0,-3224.0,1384.0,92.0,3345.0,326.0,126.0,1.0,850.0,6243.0,17262.0,208.0,865.0,0.0,611.0,126.0,0.0,1768.0,0.0,2458.0,0.0,0.0,3657.0
2022-01-02 06:00:00+01:00,4424.0,3466.0,3501.0,2210.0,281.0,26.0,-2331.0,1384.0,92.0,3312.0,326.0,126.0,1.0,846.0,6145.0,18605.0,133.0,865.0,0.0,617.0,37.0,0.0,1712.0,0.0,2338.0,0.0,0.0,5702.0
2022-01-02 06:15:00+01:00,4435.0,3447.0,3513.0,2230.0,281.0,26.0,-1816.0,1382.0,82.0,3329.0,326.0,126.0,1.0,839.0,5912.0,18580.0,160.0,868.0,0.0,617.0,5.0,0.0,1712.0,0.0,2301.0,0.0,0.0,3334.0
2022-01-02 06:30:00+01:00,4437.0,3440.0,3499.0,2227.0,281.0,26.0,-1667.0,1384.0,27.0,3338.0,326.0,126.0,1.0,843.0,6092.0,19217.0,204.0,877.0,0.0,617.0,0.0,0.0,1712.0,0.0,2251.0,0.0,0.0,3332.0
2022-01-02 06:45:00+01:00,4428.0,3452.0,3521.0,2236.0,281.0,26.0,-1666.0,1385.0,22.0,3344.0,326.0,126.0,1.0,845.0,5853.0,19109.0,233.0,881.0,0.0,617.0,8.0,0.0,1712.0,0.0,2319.0,0.0,0.0,3441.0
2022-01-02 07:00:00+01:00,4439.0,3453.0,3571.0,2231.0,281.0,26.0,-947.0,1384.0,23.0,3341.0,326.0,126.0,1.0,852.0,5491.0,19516.0,233.0,731.0,0.0,623.0,90.0,0.0,1425.0,0.0,2238.0,0.0,0.0,5340.0
2022-01-02 07:15:00+01:00,4451.0,3441.0,3543.0,2229.0,281.0,26.0,-780.0,1381.0,23.0,3369.0,325.0,126.0,1.0,846.0,5391.0,20344.0,203.0,627.0,0.0,623.0,135.0,0.0,1425.0,0.0,2030.0,0.0,0.0,2995.0
2022-01-02 07:30:00+01:00,4465.0,3462.0,3534.0,2231.0,281.0,26.0,-518.0,1379.0,19.0,3371.0,326.0,126.0,1.0,846.0,5239.0,21012.0,160.0,605.0,0.0,623.0,93.0,0.0,1425.0,0.0,1916.0,0.0,0.0,2774.0
2022-01-02 07:45:00+01:00,4491.0,3521.0,3567.0,2246.0,281.0,26.0,-381.0,1382.0,30.0,3367.0,326.0,126.0,3.0,853.0,5387.0,21436.0,123.0,607.0,0.0,623.0,64.0,0.0,1425.0,0.0,1807.0,0.0,0.0,2601.0
2022-01-02 08:00:00+01:00,4538.0,3592.0,3644.0,2066.0,281.0,26.0,-239.0,1381.0,25.0,3359.0,326.0,126.0,22.0,848.0,5684.0,22177.0,136.0,859.0,0.0,548.0,70.0,0.0,1389.0,0.0,1543.0,0.0,0.0,4545.0
2022-01-02 08:15:00+01:00,4553.0,3625.0,3630.0,2069.0,281.0,26.0,205.0,1383.0,50.0,3341.0,326.0,126.0,147.0,847.0,5711.0,22623.0,115.0,866.0,0.0,548.0,37.0,0.0,1389.0,0.0,1417.0,0.0,0.0,2435.0
2022-01-02 08:30:00+01:00,4560.0,3616.0,3624.0,2074.0,281.0,26.0,853.0,1383.0,34.0,3342.0,326.0,126.0,449.0,847.0,5616.0,22444.0,106.0,849.0,0.0,548.0,1.0,0.0,1389.0,0.0,1423.0,0.0,0.0,2379.0
2022-01-02 08:45:00+01:00,4562.0,3631.0,3639.0,2078.0,281.0,26.0,777.0,1380.0,33.0,3338.0,326.0,126.0,771.0,847.0,5472.0,22749.0,109.0,862.0,0.0,548.0,22.0,0.0,1389.0,0.0,1396.0,0.0,0.0,2389.0
2022-01-02 09:00:00+01:00,4564.0,3617.0,3575.0,2099.0,281.0,25.0,252.0,1379.0,32.0,3340.0,326.0,126.0,1201.0,842.0,5253.0,23078.0,104.0,830.0,0.0,479.0,69.0,0.0,1466.0,0.0,1239.0,0.0,0.0,4187.0
2022-01-02 09:15:00+01:00,4576.0,3607.0,3572.0,2122.0,281.0,25.0,533.0,1378.0,39.0,3350.0,326.0,126.0,1687.0,846.0,5229.0,23694.0,73.0,782.0,0.0,479.0,52.0,0.0,1466.0,0.0,1115.0,0.0,0.0,2022.0
2022-01-02 09:30:00+01:00,4594.0,3625.0,3562.0,2117.0,281.0,25.0,490.0,1381.0,37.0,3367.0,326.0,126.0,2234.0,842.0,5035.0,23655.0,79.0,791.0,0.0,479.0,38.0,0.0,1466.0,0.0,1036.0,0.0,0.0,1944.0
2022-01-02 09:45:00+01:00,4588.0,3593.0,3554.0,2128.0,281.0,25.0,320.0,1387.0,36.0,3378.0,326.0,126.0,2884.0,843.0,4877.0,23835.0,81.0,756.0,0.0,479.0,8.0,0.0,1466.0,0.0,909.0,0.0,0.0,1754.0
2022-01-02 10:00:00+01:00,4575.0,3578.0,3559.0,2180.0,281.0,25.0,559.0,1385.0,35.0,3363.0,326.0,126.0,3434.0,845.0,5290.0,24649.0,46.0,328.0,0.0,221.0,0.0,0.0,1333.0,0.0,922.0,0.0,0.0,2850.0
2022-01-02 10:15:00+01:00,4587.0,3569.0,3552.0,2182.0,281.0,25.0,390.0,1387.0,32.0,3327.0,326.0,126.0,3940.0,843.0,5459.0,24895.0,82.0,275.0,0.0,221.0,0.0,0.0,1333.0,0.0,941.0,0.0,0.0,1298.0
2022-01-02 10:30:00+01:00,4597.0,3594.0,3551.0,2195.0,281.0,25.0,460.0,1392.0,77.0,3327.0,326.0,126.0,4211.0,845.0,5397.0,24887.0,75.0,253.0,0.0,221.0,0.0,0.0,1333.0,0.0,1040.0,0.0,0.0,1368.0
2022-01-02 10:45:00+01:00,4594.0,3574.0,3528.0,2199.0,281.0,24.0,74.0,1394.0,30.0,3371.0,326.0,126.0,4625.0,841.0,5576.0,25406.0,93.0,247.0,0.0,221.0,0.0,0.0,1333.0,0.0,1029.0,0.0,0.0,1369.0
2022-01-02 11:00:00+01:00,4580.0,3520.0,3488.0,2189.0,281.0,24.0,153.0,1393.0,46.0,3376.0,326.0,126.0,4864.0,845.0,5801.0,26129.0,125.0,125.0,0.0,3.0,0.0,0.0,1571.0,0.0,980.0,0.0,0.0,2804.0
2022-01-02 11:15:00+01:00,4561.0,3459.0,3467.0,2200.0,281.0,24.0,24.0,1394.0,35.0,3370.0,326.0,126.0,5145.0,846.0,6044.0,26321.0,144.0,138.0,0.0,3.0,0.0,0.0,1571.0,0.0,1021.0,0.0,0.0,1303.0
2022-01-02 11:30:00+01:00,4560.0,3470.0,3507.0,2204.0,281.0,23.0,-118.0,1394.0,25.0,3369.0,326.0,126.0,5438.0,845.0,6219.0,26670.0,153.0,90.0,0.0,3.0,0.0,0.0,1571.0,0.0,972.0,0.0,0.0,1215.0
2022-01-02 11:45:00+01:00,4548.0,3469.0,3519.0,2215.0,281.0,23.0,-528.0,1393.0,29.0,3369.0,326.0,126.0,5581.0,848.0,6401.0,27134.0,149.0,74.0,0.0,3.0,0.0,0.0,1571.0,0.0,743.0,0.0,0.0,966.0
2022-01-02 12:00:00+01:00,4506.0,3483.0,3513.0,2223.0,281.0,23.0,20.0,1392.0,96.0,3367.0,326.0,126.0,5599.0,845.0,6490.0,28082.0,59.0,56.0,0.0,0.0,0.0,0.0,1150.0,0.0,776.0,0.0,0.0,2041.0
2022-01-02 12:15:00+01:00,4482.0,3486.0,3523.0,2222.0,281.0,23.0,-300.0,1386.0,39.0,3363.0,326.0,126.0,5383.0,850.0,6620.0,28413.0,98.0,57.0,0.0,0.0,0.0,0.0,1150.0,0.0,923.0,0.0,0.0,1078.0
2022-01-02 12:30:00+01:00,4474.0,3565.0,3550.0,2223.0,281.0,23.0,-381.0,1384.0,91.0,3367.0,326.0,126.0,4971.0,851.0,6308.0,28920.0,116.0,66.0,0.0,0.0,0.0,0.0,1150.0,0.0,917.0,0.0,0.0,1099.0
2022-01-02 12:45:00+01:00,4480.0,3565.0,3537.0,2221.0,281.0,22.0,-746.0,1383.0,25.0,3362.0,326.0,126.0,4660.0,849.0,5898.0,30065.0,136.0,80.0,0.0,0.0,0.0,0.0,1150.0,0.0,808.0,0.0,0.0,1024.0
2022-01-02 13:00:00+01:00,4476.0,3510.0,3541.0,2225.0,281.0,22.0,-334.0,1382.0,41.0,3363.0,326.0,126.0,4305.0,844.0,5821.0,29819.0,196.0,114.0,0.0,3.0,0.0,0.0,1613.0,0.0,766.0,0.0,0.0,2692.0
2022-01-02 13:15:00+01:00,4469.0,3485.0,3545.0,2219.0,281.0,22.0,-1061.0,1382.0,27.0,3355.0,326.0,126.0,4028.0,849.0,6017.0,30343.0,251.0,117.0,0.0,3.0,0.0,0.0,1613.0,0.0,773.0,0.0,0.0,1141.0
2022-01-02 13:30:00+01:00,4458.0,3492.0,3562.0,2216.0,281.0,22.0,-1461.0,1380.0,37.0,3354.0,326.0,126.0,3688.0,849.0,6050.0,30857.0,285.0,130.0,0.0,3.0,0.0,0.0,1613.0,0.0,760.0,0.0,0.0,1175.0
2022-01-02 13:45:00+01:00,4446.0,3490.0,3554.0,2208.0,281.0,22.0,-1600.0,1380.0,32.0,3350.0,326.0,126.0,3461.0,849.0,6037.0,30698.0,293.0,111.0,0.0,3.0,0.0,0.0,1613.0,0.0,782.0,0.0,0.0,1186.0
2022-01-02 14:00:00+01:00,4440.0,3490.0,3521.0,2193.0,281.0,23.0,-1209.0,1380.0,33.0,3347.0,326.0,126.0,3234.0,850.0,5969.0,31233.0,259.0,129.0,0.0,0.0,0.0,0.0,1732.0,0.0,1017.0,0.0,0.0,3137.0
2022-01-02 14:15:00+01:00,4439.0,3494.0,3521.0,2190.0,281.0,22.0,-1271.0,1382.0,19.0,3353.0,326.0,126.0,2877.0,851.0,5613.0,32129.0,259.0,119.0,0.0,0.0,0.0,0.0,1732.0,0.0,979.0,0.0,0.0,1357.0
2022-01-02 14:30:00+01:00,4435.0,3509.0,3496.0,2188.0,281.0,22.0,-1400.0,1383.0,78.0,3353.0,326.0,126.0,2486.0,850.0,5510.0,32330.0,250.0,119.0,0.0,0.0,0.0,0.0,1732.0,0.0,1001.0,0.0,0.0,1370.0
2022-01-02 14:45:00+01:00,4439.0,3517.0,3470.0,2185.0,281.0,22.0,-1428.0,1380.0,35.0,3357.0,325.0,126.0,2070.0,853.0,5630.0,32011.0,319.0,138.0,0.0,0.0,0.0,0.0,1732.0,0.0,970.0,0.0,0.0,1427.0
2022-01-02 15:00:00+01:00,4448.0,3484.0,3479.0,2276.0,281.0,22.0,-1350.0,1381.0,83.0,3352.0,325.0,126.0,1659.0,858.0,5634.0,32776.0,351.0,193.0,0.0,129.0,0.0,0.0,2368.0,0.0,1210.0,0.0,0.0,4251.0
2022-01-02 15:15:00+01:00,4457.0,3502.0,3510.0,2276.0,281.0,22.0,-1453.0,1380.0,32.0,3349.0,325.0,126.0,1246.0,859.0,5718.0,33025.0,375.0,156.0,0.0,129.0,0.0,0.0,2368.0,0.0,1206.0,0.0,0.0,1737.0
2022-01-02 15:30:00+01:00,4465.0,3469.0,3489.0,2280.0,281.0,22.0,-1525.0,1378.0,24.0,3344.0,325.0,126.0,830.0,865.0,5865.0,34035.0,364.0,143.0,0.0,129.0,0.0,0.0,2368.0,0.0,1228.0,0.0,0.0,1735.0
2022-01-02 15:45:00+01:00,4479.0,3486.0,3450.0,2302.0,281.0,22.0,-1349.0,1374.0,32.0,3354.0,325.0,126.0,471.0,873.0,6093.0,33482.0,369.0,156.0,0.0,129.0,0.0,0.0,2368.0,0.0,1273.0,0.0,0.0,1798.0
2022-01-02 16:00:00+01:00,4519.0,3464.0,3444.0,2299.0,281.0,22.0,-1405.0,1372.0,82.0,3342.0,325.0,126.0,186.0,871.0,6317.0,33491.0,275.0,165.0,0.0,222.0,0.0,0.0,2798.0,0.0,1525.0,0.0,0.0,4985.0
2022-01-02 16:15:00+01:00,4531.0,3478.0,3467.0,2312.0,281.0,22.0,-1238.0,1370.0,154.0,3345.0,325.0,126.0,42.0,864.0,6284.0,33673.0,290.0,121.0,0.0,222.0,0.0,0.0,2798.0,0.0,1297.0,0.0,0.0,1708.0
2022-01-02 16:30:00+01:00,4534.0,3481.0,3456.0,2377.0,281.0,22.0,-929.0,1368.0,138.0,3346.0,325.0,126.0,6.0,864.0,6246.0,34766.0,290.0,105.0,0.0,222.0,0.0,0.0,2798.0,0.0,1304.0,0.0,0.0,1699.0
2022-01-02 16:45:00+01:00,4558.0,3552.0,3478.0,2402.0,281.0,22.0,-800.0,1369.0,35.0,3347.0,325.0,126.0,4.0,863.0,6365.0,35512.0,223.0,83.0,0.0,222.0,0.0,0.0,2798.0,0.0,1234.0,0.0,0.0,1540.0
2022-01-02 17:00:00+01:00,4580.0,3632.0,3428.0,2420.0,281.0,22.0,-789.0,1366.0,35.0,3347.0,325.0,126.0,3.0,860.0,6363.0,35486.0,322.0,67.0,0.0,289.0,0.0,0.0,2814.0,0.0,944.0,0.0,0.0,4436.0
2022-01-02 17:15:00+01:00,4596.0,3668.0,3389.0,2430.0,281.0,22.0,-452.0,1365.0,36.0,3346.0,326.0,126.0,3.0,863.0,6299.0,35546.0,326.0,71.0,0.0,289.0,0.0,0.0,2814.0,0.0,856.0,0.0,0.0,1253.0
2022-01-02 17:30:00+01:00,4602.0,3691.0,3407.0,2442.0,281.0,23.0,-121.0,1366.0,70.0,3348.0,325.0,126.0,2.0,863.0,6330.0,35883.0,277.0,65.0,0.0,289.0,0.0,0.0,2814.0,0.0,863.0,0.0,0.0,1205.0
2022-01-02 17:45:00+01:00,4616.0,3667.0,3431.0,2437.0,281.0,22.0,15.0,1365.0,45.0,3340.0,326.0,126.0,2.0,862.0,6453.0,35585.0,222.0,56.0,0.0,289.0,0.0,0.0,2814.0,0.0,816.0,0.0,0.0,1094.0
2022-01-02 18:00:00+01:00,4621.0,3666.0,3454.0,2401.0,281.0,22.0,176.0,1366.0,88.0,3342.0,325.0,126.0,2.0,860.0,6466.0,36087.0,212.0,14.0,0.0,247.0,0.0,0.0,2170.0,0.0,578.0,0.0,0.0,3221.0
2022-01-02 18:15:00+01:00,4638.0,3673.0,3464.0,2401.0,281.0,22.0,96.0,1369.0,87.0,3315.0,326.0,126.0,2.0,866.0,6567.0,36314.0,211.0,0.0,0.0,247.0,0.0,0.0,2170.0,0.0,670.0,0.0,0.0,881.0
2022-01-02 18:30:00+01:00,4646.0,3684.0,3443.0,2401.0,281.0,22.0,99.0,1370.0,85.0,3326.0,326.0,126.0,1.0,864.0,6573.0,36077.0,186.0,0.0,0.0,247.0,0.0,0.0,2170.0,0.0,604.0,0.0,0.0,790.0
2022-01-02 18:45:00+01:00,4647.0,3640.0,3457.0,2405.0,281.0,22.0,268.0,1370.0,111.0,3332.0,326.0,126.0,1.0,861.0,6551.0,35620.0,179.0,0.0,0.0,247.0,0.0,0.0,2170.0,0.0,487.0,0.0,0.0,666.0
2022-01-02 19:00:00+01:00,4644.0,3586.0,3431.0,2385.0,281.0,22.0,151.0,1369.0,162.0,3329.0,326.0,126.0,1.0,863.0,6618.0,35525.0,202.0,0.0,0.0,226.0,0.0,0.0,1823.0,0.0,423.0,0.0,0.0,2674.0
2022-01-02 19:15:00+01:00,4644.0,3573.0,3436.0,2389.0,281.0,22.0,-233.0,1369.0,182.0,3329.0,326.0,126.0,1.0,860.0,6781.0,35085.0,201.0,0.0,0.0,226.0,0.0,0.0,1823.0,0.0,400.0,0.0,0.0,601.0
2022-01-02 19:30:00+01:00,4636.0,3566.0,3433.0,2383.0,281.0,22.0,-294.0,1370.0,198.0,3323.0,326.0,126.0,2.0,860.0,6716.0,34240.0,264.0,0.0,0.0,226.0,0.0,0.0,1823.0,0.0,437.0,0.0,0.0,701.0
2022-01-02 19:45:00+01:00,4626.0,3603.0,3437.0,2383.0,281.0,22.0,-526.0,1368.0,52.0,3317.0,326.0,126.0,1.0,863.0,6816.0,34042.0,235.0,0.0,0.0,226.0,0.0,0.0,1823.0,0.0,457.0,0.0,0.0,692.0
2022-01-02 20:00:00+01:00,4621.0,3610.0,3466.0,2348.0,281.0,22.0,-45.0,1368.0,176.0,3335.0,326.0,126.0,1.0,862.0,6848.0,34033.0,174.0,0.0,0.0,216.0,0.0,0.0,1662.0,0.0,457.0,0.0,0.0,2509.0
2022-01-02 20:15:00+01:00,4618.0,3626.0,3490.0,2334.0,281.0,22.0,-307.0,1366.0,82.0,3323.0,326.0,126.0,1.0,861.0,7026.0,34180.0,158.0,0.0,0.0,216.0,0.0,0.0,1662.0,0.0,478.0,0.0,0.0,636.0
2022-01-02 20:30:00+01:00,4617.0,3590.0,3466.0,2314.0,281.0,22.0,-625.0,1366.0,98.0,3320.0,326.0,126.0,1.0,862.0,7031.0,33610.0,102.0,0.0,0.0,216.0,0.0,0.0,1662.0,0.0,493.0,0.0,0.0,595.0
2022-01-02 20:45:00+01:00,4604.0,3565.0,3425.0,2307.0,281.0,22.0,-776.0,1366.0,75.0,3314.0,326.0,126.0,1.0,860.0,6906.0,33148.0,65.0,0.0,0.0,216.0,0.0,0.0,1662.0,0.0,434.0,0.0,0.0,499.0
2022-01-02 21:00:00+01:00,4540.0,3551.0,3371.0,2225.0,281.0,22.0,-233.0,1365.0,88.0,3315.0,326.0,126.0,1.0,862.0,6876.0,32960.0,48.0,0.0,0.0,220.0,2.0,0.0,1613.0,0.0,523.0,0.0,0.0,2406.0
2022-01-02 21:15:00+01:00,4508.0,3493.0,3384.0,2218.0,281.0,22.0,-467.0,1366.0,64.0,3309.0,326.0,126.0,1.0,863.0,6771.0,32463.0,47.0,0.0,0.0,220.0,47.0,0.0,1613.0,0.0,735.0,0.0,0.0,829.0
2022-01-02 21:30:00+01:00,4512.0,3495.0,3402.0,2216.0,281.0,23.0,-447.0,1366.0,37.0,3305.0,326.0,126.0,1.0,866.0,6604.0,32230.0,46.0,0.0,0.0,220.0,7.0,0.0,1613.0,0.0,721.0,0.0,0.0,774.0
2022-01-02 21:45:00+01:00,4515.0,3510.0,3398.0,2220.0,281.0,23.0,-680.0,1365.0,37.0,3298.0,326.0,126.0,1.0,861.0,6471.0,31571.0,48.0,0.0,0.0,220.0,6.0,0.0,1613.0,0.0,641.0,0.0,0.0,695.0
2022-01-02 22:00:00+01:00,4482.0,3514.0,3468.0,2212.0,281.0,23.0,-621.0,1364.0,50.0,3349.0,326.0,126.0,1.0,868.0,6273.0,30791.0,50.0,0.0,0.0,332.0,65.0,0.0,1297.0,0.0,872.0,0.0,0.0,2616.0
2022-01-02 22:15:00+01:00,4472.0,3494.0,3389.0,2192.0,281.0,23.0,-879.0,1364.0,55.0,3359.0,326.0,126.0,1.0,872.0,6112.0,30630.0,49.0,0.0,0.0,332.0,5.0,0.0,1297.0,0.0,891.0,0.0,0.0,945.0
2022-01-02 22:30:00+01:00,4452.0,3530.0,3454.0,2166.0,281.0,23.0,-990.0,1366.0,107.0,3358.0,326.0,126.0,1.0,876.0,5958.0,30355.0,48.0,0.0,0.0,332.0,30.0,0.0,1297.0,0.0,670.0,0.0,0.0,748.0
2022-01-02 22:45:00+01:00,4441.0,3506.0,3476.0,2166.0,281.0,23.0,-1726.0,1367.0,24.0,3357.0,326.0,126.0,1.0,872.0,5805.0,30314.0,46.0,36.0,0.0,332.0,1.0,0.0,1297.0,0.0,867.0,0.0,0.0,950.0
2022-01-02 23:00:00+01:00,4411.0,3485.0,3330.0,2163.0,281.0,23.0,-331.0,1369.0,32.0,3359.0,326.0,126.0,1.0,868.0,5701.0,30233.0,45.0,356.0,0.0,303.0,26.0,0.0,826.0,0.0,986.0,0.0,0.0,2542.0
2022-01-02 23:15:00+01:00,4402.0,3509.0,3282.0,2147.0,281.0,23.0,-1147.0,1367.0,22.0,3348.0,326.0,126.0,1.0,867.0,5834.0,30282.0,44.0,389.0,0.0,303.0,0.0,0.0,826.0,0.0,989.0,0.0,0.0,1422.0
2022-01-02 23:30:00+01:00,4389.0,3529.0,3294.0,2139.0,281.0,23.0,-1458.0,1367.0,28.0,3353.0,326.0,126.0,1.0,865.0,5982.0,29350.0,43.0,394.0,0.0,303.0,6.0,0.0,826.0,0.0,1053.0,0.0,0.0,1496.0
2022-01-02 23:45:00+01:00,4377.0,3575.0,3322.0,2123.0,281.0,23.0,-2268.0,1369.0,21.0,3334.0,326.0,126.0,1.0,866.0,6359.0,29454.0,46.0,358.0,0.0,303.0,1.0,0.0,826.0,0.0,1241.0,0.0,0.0,1646.0
2022-01-03 00:00:00+01:00,4341.0,3637.0,3454.0,2103.0,281.0,23.0,-2518.0,1369.0,34.0,3346.0,328.0,126.0,1.0,853.0,6188.0,29145.0,63.0,223.0,0.0,329.0,0.0,0.0,1043.0,0.0,833.0,0.0,0.0,2491.0
